,0
29605,3
29606,5
29607,23
29608,33
29609,39
29610,4
29611,3
29612,2
29613,17
29614,32
29615,2
29616,26
29617,41
29618,36
29619,2
29620,1
29621,1
29622,2
29623,24
29624,17
29625,15
29626,2
29627,2
29628,2
29629,2
29630,10
29631,11
29632,3
29633,32
29634,39
29635,9
29636,22
29637,31
29638,1
29639,2
29640,4
29641,4
29642,1
29643,38
29644,4
29645,2
29646,22
29647,3
29648,6
29649,4
29650,5
29651,1
29652,15
29653,4
29654,3
29655,2
29656,7
29657,3
29658,3
29659,10
29660,7
29661,1
29662,5
29663,3
29664,5
29665,5
29666,10
29667,4
29668,13
29669,34
29670,4
29671,3
29672,5
29673,11
29674,22
29675,7
29676,2
29677,4
29678,8
29679,2
29680,38
29681,6
29682,7
29683,4
29684,1
29685,10
29686,2
29687,6
29688,15
29689,4
29690,2
29691,18
29692,11
29693,6
29694,16
29695,1
29696,5
29697,17
29698,9
29699,1
29700,11
29701,3
29702,3
29703,43
29704,41
29705,4
29706,7
29707,1
29708,6
29709,1
29710,15
29711,1
29712,6
29713,36
29714,2
29715,41
29716,4
29717,5
29718,2
29719,1
29720,2
29721,2
29722,1
29723,3
29724,4
29725,9
29726,38
29727,2
29728,3
29729,1
29730,5
29731,1
29732,2
29733,1
29734,10
29735,2
29736,4
29737,15
29738,6
29739,5
29740,9
29741,1
29742,16
29743,41
29744,6
29745,24
29746,24
29747,3
29748,20
29749,13
29750,9
29751,12
29752,7
29753,16
29754,1
29755,6
29756,5
29757,2
29758,2
29759,2
29760,22
29761,5
29762,4
29763,4
29764,1
29765,9
29766,6
29767,22
29768,3
29769,9
29770,5
29771,3
29772,12
29773,1
29774,8
29775,34
29776,1
29777,18
29778,4
29779,7
29780,11
29781,28
29782,27
29783,2
29784,4
29785,16
29786,41
29787,2
29788,2
29789,5
29790,32
29791,33
29792,39
29793,10
29794,46
29795,2
29796,41
29797,32
29798,2
29799,36
29800,3
29801,7
29802,30
29803,3
29804,7
29805,3
29806,14
29807,1
29808,23
29809,44
29810,13
29811,17
29812,2
29813,7
29814,21
29815,20
29816,6
29817,25
29818,1
29819,18
29820,14
29821,13
29822,46
29823,4
29824,17
29825,9
29826,3
29827,2
29828,3
29829,1
29830,23
29831,4
29832,7
29833,1
29834,5
29835,7
29836,4
29837,2
29838,1
29839,3
29840,7
29841,10
29842,2
29843,1
29844,5
29845,1
29846,8
29847,4
29848,1
29849,3
29850,8
29851,26
29852,4
29853,44
29854,4
29855,52
29856,28
29857,1
29858,8
29859,5
29860,5
29861,6
29862,11
29863,20
29864,3
29865,13
29866,18
29867,3
29868,2
29869,10
29870,1
29871,44
29872,4
29873,4
29874,6
29875,34
29876,2
29877,1
29878,43
29879,24
29880,30
29881,2
29882,4
29883,43
29884,4
29885,42
29886,9
29887,14
29888,14
29889,54
29890,17
29891,1
29892,25
29893,3
29894,3
29895,1
29896,2
29897,9
29898,5
29899,19
29900,5
29901,21
29902,4
29903,6
29904,4
29905,21
29906,30
29907,19
29908,29
29909,7
29910,1
29911,2
29912,3
29913,26
29914,4
29915,2
29916,3
29917,31
29918,13
29919,26
29920,5
29921,3
29922,1
29923,3
29924,9
29925,8
29926,1
29927,50
29928,11
29929,15
29930,6
29931,39
29932,7
29933,2
29934,3
29935,4
29936,43
29937,42
29938,3
29939,5
29940,10
29941,1
29942,3
29943,13
29944,2
29945,2
29946,33
29947,2
29948,6
29949,18
29950,12
29951,7
29952,6
29953,2
29954,42
29955,4
29956,36
29957,10
29958,4
29959,8
29960,4
29961,2
29962,27
29963,10
29964,9
29965,21
29966,1
29967,6
29968,15
29969,10
29970,17
29971,11
29972,35
29973,3
29974,1
29975,1
29976,35
29977,12
29978,4
29979,13
29980,11
29981,15
29982,1
29983,8
29984,40
29985,4
29986,54
29987,3
29988,16
29989,10
29990,2
29991,6
29992,13
29993,10
29994,55
29995,5
29996,4
29997,37
29998,5
29999,1
30000,19
30001,41
30002,10
30003,1
30004,1
30005,23
30006,19
30007,27
30008,33
30009,26
30010,36
30011,1
30012,10
30013,49
30014,8
30015,5
30016,17
30017,1
30018,3
30019,2
30020,2
30021,23
30022,11
30023,2
30024,4
30025,37
30026,4
30027,23
30028,24
30029,6
30030,2
30031,16
30032,4
30033,1
30034,3
30035,24
30036,21
30037,17
30038,10
30039,2
30040,1
30041,8
30042,4
30043,5
30044,1
30045,11
30046,1
30047,42
30048,15
30049,9
30050,1
30051,1
30052,2
30053,5
30054,11
30055,5
30056,19
30057,17
30058,9
30059,15
30060,22
30061,2
30062,17
30063,1
30064,6
30065,1
30066,4
30067,21
30068,3
30069,18
30070,3
30071,14
30072,30
30073,7
30074,19
30075,2
30076,2
30077,11
30078,31
30079,2
30080,23
30081,35
30082,39
30083,1
30084,8
30085,8
30086,4
30087,2
30088,4
30089,25
30090,15
30091,2
30092,4
30093,12
30094,3
30095,2
30096,6
30097,2
30098,19
30099,6
30100,9
30101,1
30102,4
30103,8
30104,23
30105,6
30106,19
30107,8
30108,5
30109,5
30110,6
30111,39
30112,34
30113,53
30114,7
30115,23
30116,3
30117,30
30118,1
30119,7
30120,7
30121,12
30122,22
30123,2
30124,6
30125,9
30126,4
30127,6
30128,8
30129,29
30130,1
30131,8
30132,2
30133,1
30134,33
30135,20
30136,2
30137,2
30138,2
30139,7
30140,3
30141,2
30142,55
30143,13
30144,4
30145,11
30146,29
30147,10
30148,1
30149,2
30150,36
30151,1
30152,4
30153,17
30154,5
30155,1
30156,7
30157,1
30158,25
30159,6
30160,6
30161,5
30162,35
30163,2
30164,30
30165,32
30166,5
30167,2
30168,55
30169,2
30170,39
30171,5
30172,17
30173,8
30174,12
30175,2
30176,5
30177,9
30178,11
30179,21
30180,20
30181,2
30182,14
30183,7
30184,6
30185,15
30186,19
30187,10
30188,3
30189,2
30190,28
30191,6
30192,52
30193,5
30194,2
30195,5
30196,2
30197,17
30198,13
30199,45
30200,7
30201,16
30202,2
30203,4
30204,8
30205,5
30206,2
30207,9
30208,32
30209,16
30210,10
30211,2
30212,4
30213,4
30214,2
30215,3
30216,11
30217,52
30218,9
30219,10
30220,45
30221,28
30222,3
30223,10
30224,40
30225,13
30226,3
30227,13
30228,9
30229,1
30230,49
30231,4
30232,11
30233,3
30234,3
30235,44
30236,20
30237,3
30238,18
30239,1
30240,8
30241,12
30242,3
30243,2
30244,2
30245,5
30246,14
30247,33
30248,1
30249,2
30250,19
30251,8
30252,3
30253,6
30254,2
30255,4
30256,12
30257,4
30258,23
30259,9
30260,2
30261,5
30262,8
30263,4
30264,7
30265,22
30266,4
30267,2
30268,2
30269,1
30270,15
30271,3
30272,5
30273,25
30274,46
30275,1
30276,1
30277,9
30278,7
30279,33
30280,40
30281,2
30282,14
30283,3
30284,21
30285,4
30286,3
30287,1
30288,3
30289,11
30290,31
30291,34
30292,22
30293,5
30294,11
30295,14
30296,4
30297,19
30298,26
30299,5
30300,1
30301,16
30302,15
30303,4
30304,3
30305,6
30306,1
30307,4
30308,6
30309,7
30310,3
30311,21
30312,4
30313,4
30314,2
30315,54
30316,3
30317,8
30318,42
30319,3
30320,10
30321,5
30322,3
30323,4
30324,1
30325,2
30326,43
30327,2
30328,6
30329,4
30330,39
30331,24
30332,2
30333,6
30334,4
30335,15
30336,8
30337,1
30338,10
30339,5
30340,20
30341,14
30342,1
30343,1
30344,6
30345,6
30346,8
30347,2
30348,2
30349,9
30350,10
30351,55
30352,29
30353,47
30354,1
30355,8
30356,3
30357,31
30358,8
30359,5
30360,45
30361,8
30362,49
30363,5
30364,6
30365,16
30366,25
30367,15
30368,3
30369,1
30370,22
30371,2
30372,2
30373,34
30374,11
30375,1
30376,49
30377,1
30378,25
30379,5
30380,3
30381,3
30382,28
30383,13
30384,15
30385,10
30386,2
30387,1
30388,5
30389,9
30390,2
30391,46
30392,14
30393,49
30394,12
30395,18
30396,26
30397,3
30398,1
30399,5
30400,15
30401,2
30402,1
30403,18
30404,4
30405,11
30406,2
30407,14
30408,23
30409,26
30410,2
30411,1
30412,14
30413,22
30414,24
30415,11
30416,2
30417,11
30418,8
30419,5
30420,4
30421,1
30422,2
30423,9
30424,13
30425,1
30426,6
30427,16
30428,7
30429,2
30430,32
30431,11
30432,51
30433,7
30434,17
30435,11
30436,2
30437,1
30438,6
30439,35
30440,3
30441,2
30442,14
30443,46
30444,4
30445,5
30446,18
30447,2
30448,26
30449,39
30450,14
30451,33
30452,17
30453,45
30454,6
30455,10
30456,26
30457,12
30458,2
30459,2
30460,1
30461,43
30462,8
30463,1
30464,2
30465,23
30466,6
30467,3
30468,5
30469,3
30470,3
30471,25
30472,3
30473,5
30474,28
30475,25
30476,50
30477,2
30478,39
30479,4
30480,15
30481,37
30482,2
30483,1
30484,2
30485,7
30486,33
30487,4
30488,1
30489,2
30490,6
30491,4
30492,34
30493,4
30494,3
30495,7
30496,14
30497,3
30498,1
30499,6
30500,8
30501,11
30502,29
30503,8
30504,1
30505,11
30506,24
30507,5
30508,3
30509,5
30510,5
30511,46
30512,3
30513,1
30514,2
30515,13
30516,16
30517,6
30518,36
30519,14
30520,1
30521,1
30522,13
30523,11
30524,53
30525,30
30526,2
30527,35
30528,10
30529,13
30530,14
30531,4
30532,8
30533,17
30534,27
30535,8
30536,7
30537,3
30538,17
30539,2
30540,8
30541,4
30542,6
30543,1
30544,1
30545,27
30546,4
30547,22
30548,2
30549,1
30550,3
30551,8
30552,9
30553,14
30554,6
30555,3
30556,2
30557,25
30558,17
30559,7
30560,2
30561,4
30562,15
30563,3
30564,10
30565,11
30566,1
30567,4
30568,3
30569,1
30570,38
30571,12
30572,47
30573,33
30574,3
30575,4
30576,2
30577,5
30578,1
30579,3
30580,6
30581,18
30582,45
30583,45
30584,2
30585,5
30586,2
30587,4
30588,12
30589,11
30590,16
30591,1
30592,9
30593,3
30594,1
30595,6
30596,11
30597,8
30598,4
30599,4
30600,4
30601,8
30602,2
30603,27
30604,3
30605,2
30606,1
30607,7
30608,41
30609,13
30610,13
30611,36
30612,2
30613,4
30614,3
30615,2
30616,2
30617,1
30618,4
30619,4
30620,13
30621,13
30622,1
30623,17
30624,33
30625,33
30626,6
30627,2
30628,5
30629,1
30630,1
30631,24
30632,3
30633,30
30634,1
30635,10
30636,3
30637,29
30638,36
30639,23
30640,3
30641,3
30642,1
30643,3
30644,12
30645,3
30646,51
30647,1
30648,2
30649,11
30650,4
30651,7
30652,3
30653,1
30654,6
30655,36
30656,1
30657,1
30658,15
30659,1
30660,23
30661,1
30662,28
30663,9
30664,8
30665,16
30666,3
30667,51
30668,45
30669,6
30670,10
30671,11
30672,5
30673,30
30674,6
30675,1
30676,4
30677,15
30678,17
30679,3
30680,7
30681,4
30682,45
30683,6
30684,2
30685,13
30686,6
30687,19
30688,3
30689,16
30690,17
30691,45
30692,2
30693,10
30694,4
30695,2
30696,43
30697,21
30698,18
30699,4
30700,28
30701,25
30702,33
30703,38
30704,15
30705,1
30706,54
30707,18
30708,17
30709,11
30710,31
30711,30
30712,45
30713,5
30714,11
30715,2
30716,38
30717,2
30718,35
30719,34
30720,2
30721,27
30722,23
30723,3
30724,3
30725,42
30726,20
30727,2
30728,11
30729,2
30730,44
30731,2
30732,37
30733,38
30734,12
30735,15
30736,11
30737,12
30738,33
30739,9
30740,1
30741,1
30742,18
30743,1
30744,5
30745,6
30746,2
30747,3
30748,3
30749,11
30750,2
30751,43
30752,7
30753,5
30754,5
30755,8
30756,1
30757,50
30758,5
30759,36
30760,6
30761,3
30762,34
30763,6
30764,9
30765,3
30766,2
30767,2
30768,12
30769,3
30770,3
30771,1
30772,34
30773,2
30774,2
30775,26
30776,2
30777,18
30778,36
30779,2
30780,1
30781,3
30782,2
30783,2
30784,1
30785,35
30786,2
30787,3
30788,13
30789,8
30790,2
30791,1
30792,5
30793,7
30794,6
30795,13
30796,4
30797,3
30798,7
30799,1
30800,10
30801,37
30802,20
30803,27
30804,24
30805,9
30806,46
30807,13
30808,3
30809,6
30810,9
30811,24
30812,6
30813,2
30814,14
30815,2
30816,31
30817,3
30818,17
30819,11
30820,5
30821,1
30822,8
30823,1
30824,22
30825,3
30826,1
30827,1
30828,45
30829,32
30830,1
30831,3
30832,21
30833,8
30834,6
30835,3
30836,51
30837,3
30838,20
30839,2
30840,26
30841,8
30842,29
30843,31
30844,1
30845,11
30846,1
30847,2
30848,3
30849,2
30850,10
30851,5
30852,6
30853,1
30854,35
30855,6
30856,9
30857,2
30858,41
30859,27
30860,4
30861,1
30862,7
30863,22
30864,1
30865,12
30866,3
30867,10
30868,2
30869,2
30870,4
30871,34
30872,2
30873,2
30874,9
30875,2
30876,8
30877,3
30878,33
30879,2
30880,18
30881,4
30882,2
30883,2
30884,9
30885,12
30886,24
30887,8
30888,14
30889,7
30890,2
30891,4
30892,2
30893,1
30894,10
30895,22
30896,1
30897,4
30898,9
30899,53
30900,5
30901,1
30902,5
30903,44
30904,5
30905,24
30906,2
30907,17
30908,12
30909,4
30910,7
30911,9
30912,1
30913,18
30914,4
30915,38
30916,3
30917,6
30918,8
30919,17
30920,3
30921,5
30922,6
30923,22
30924,3
30925,15
30926,1
30927,18
30928,5
30929,1
30930,4
30931,11
30932,20
30933,2
30934,4
30935,1
30936,5
30937,1
30938,5
30939,5
30940,15
30941,6
30942,22
30943,3
30944,2
30945,2
30946,7
30947,11
30948,6
30949,42
30950,23
30951,7
30952,5
30953,6
30954,20
30955,4
30956,5
30957,1
30958,9
30959,13
30960,24
30961,3
30962,4
30963,14
30964,39
30965,29
30966,24
30967,15
30968,55
30969,2
30970,8
30971,3
30972,3
30973,3
30974,2
30975,16
30976,32
30977,2
30978,11
30979,2
30980,2
30981,1
30982,9
30983,2
30984,9
30985,4
30986,28
30987,26
30988,2
30989,3
30990,9
30991,18
30992,1
30993,31
30994,11
30995,2
30996,17
30997,16
30998,2
30999,32
31000,4
31001,3
31002,4
31003,29
31004,6
31005,12
31006,1
31007,44
31008,1
31009,18
31010,1
31011,3
31012,10
31013,1
31014,16
31015,9
31016,4
31017,2
31018,6
31019,9
31020,4
31021,15
31022,5
31023,2
31024,2
31025,1
31026,8
31027,4
31028,1
31029,3
31030,5
31031,4
31032,5
31033,10
31034,5
31035,2
31036,6
31037,1
31038,1
31039,4
31040,1
31041,10
31042,2
31043,4
31044,11
31045,7
31046,16
31047,44
31048,28
31049,8
31050,7
31051,1
31052,6
31053,14
31054,8
31055,12
31056,2
31057,51
31058,5
31059,13
31060,1
31061,2
31062,6
31063,2
31064,30
31065,18
31066,11
31067,4
31068,30
31069,1
31070,2
31071,24
31072,20
31073,36
31074,2
31075,5
31076,1
31077,12
31078,45
31079,8
31080,7
31081,8
31082,14
31083,28
31084,1
31085,9
31086,8
31087,26
31088,1
31089,2
31090,2
31091,37
31092,16
31093,4
31094,18
31095,27
31096,33
31097,1
31098,29
31099,41
31100,11
31101,1
31102,1
31103,1
31104,6
31105,11
31106,24
31107,9
31108,1
31109,13
31110,15
31111,3
31112,1
31113,32
31114,5
31115,5
31116,9
31117,2
31118,4
31119,55
31120,9
31121,2
31122,3
31123,19
31124,8
31125,49
31126,2
31127,4
31128,1
31129,1
31130,2
31131,7
31132,5
31133,37
31134,2
31135,6
31136,9
31137,39
31138,26
31139,49
31140,31
31141,4
31142,9
31143,4
31144,29
31145,5
31146,2
31147,1
31148,5
31149,30
31150,3
31151,1
31152,17
31153,7
31154,7
31155,8
31156,15
31157,5
31158,21
31159,3
31160,4
31161,6
31162,3
31163,2
31164,18
31165,31
31166,20
31167,2
31168,31
31169,27
31170,5
31171,13
31172,11
31173,42
31174,38
31175,7
31176,6
31177,2
31178,15
31179,7
31180,28
31181,18
31182,2
31183,53
31184,15
31185,1
31186,2
31187,6
31188,12
31189,2
31190,4
31191,45
31192,1
31193,15
31194,54
31195,37
31196,2
31197,2
31198,3
31199,1
31200,1
31201,21
31202,5
31203,1
31204,44
31205,17
31206,33
31207,11
31208,19
31209,8
31210,1
31211,19
31212,19
31213,4
31214,1
31215,28
31216,3
31217,4
31218,26
31219,2
31220,19
31221,15
31222,7
31223,2
31224,13
31225,26
31226,1
31227,7
31228,26
31229,9
31230,9
31231,2
31232,8
31233,4
31234,3
31235,7
31236,1
31237,7
31238,46
31239,22
31240,6
31241,1
31242,31
31243,6
31244,22
31245,27
31246,55
31247,8
31248,4
31249,13
31250,33
31251,3
31252,1
31253,7
31254,25
31255,2
31256,9
31257,4
31258,20
31259,33
31260,2
31261,12
31262,3
31263,12
31264,46
31265,4
31266,15
31267,5
31268,2
31269,10
31270,4
31271,52
31272,24
31273,1
31274,21
31275,30
31276,3
31277,7
31278,10
31279,2
31280,18
31281,7
31282,4
31283,21
31284,44
31285,2
31286,7
31287,2
31288,4
31289,15
31290,12
31291,12
31292,26
31293,10
31294,1
31295,11
31296,2
31297,8
31298,14
31299,5
31300,7
31301,2
31302,2
31303,2
31304,25
31305,29
31306,1
31307,35
31308,35
31309,5
31310,6
31311,6
31312,14
31313,4
31314,21
31315,21
31316,3
31317,9
31318,25
31319,16
31320,8
31321,6
31322,53
31323,8
31324,11
31325,16
31326,8
31327,2
31328,23
31329,6
31330,5
31331,36
31332,4
31333,1
31334,4
31335,5
31336,11
31337,8
31338,13
31339,11
31340,40
31341,22
31342,2
31343,5
31344,12
31345,9
31346,7
31347,7
31348,3
31349,11
31350,9
31351,36
31352,25
31353,53
31354,10
31355,5
31356,10
31357,3
31358,37
31359,11
31360,18
31361,22
31362,6
31363,26
31364,12
31365,1
31366,2
31367,5
31368,17
31369,22
31370,5
31371,2
31372,26
31373,3
31374,14
31375,1
31376,7
31377,24
31378,2
31379,2
31380,23
31381,6
31382,8
31383,7
31384,2
31385,2
31386,36
31387,26
31388,6
31389,1
31390,8
31391,4
31392,1
31393,4
31394,2
31395,54
31396,5
31397,6
31398,12
31399,9
31400,6
31401,44
31402,13
31403,37
31404,10
31405,1
31406,6
31407,1
31408,34
31409,2
31410,21
31411,13
31412,9
31413,29
31414,21
31415,7
31416,15
31417,27
31418,22
31419,4
31420,1
31421,9
31422,9
31423,5
31424,1
31425,12
31426,6
31427,10
31428,1
31429,3
31430,3
31431,42
31432,2
31433,26
31434,13
31435,2
31436,12
31437,3
31438,11
31439,3
31440,2
31441,1
31442,4
31443,8
31444,2
31445,2
31446,38
31447,12
31448,2
31449,9
31450,5
31451,29
31452,4
31453,10
31454,21
31455,10
31456,18
31457,4
31458,2
31459,1
31460,7
31461,1
31462,49
31463,2
31464,2
31465,11
31466,20
31467,2
31468,2
31469,26
31470,25
31471,22
31472,44
31473,39
31474,3
31475,1
31476,1
31477,5
31478,5
31479,4
31480,11
31481,41
31482,2
31483,4
31484,4
31485,55
31486,39
31487,6
31488,17
31489,16
31490,3
31491,18
31492,1
31493,1
31494,1
31495,25
31496,3
31497,3
31498,1
31499,5
31500,36
31501,2
31502,3
31503,3
31504,4
31505,8
31506,3
31507,3
31508,5
31509,14
31510,13
31511,30
31512,1
31513,5
31514,25
31515,15
31516,5
31517,17
31518,19
31519,11
31520,18
31521,39
31522,7
31523,1
31524,3
31525,43
31526,17
31527,16
31528,1
31529,37
31530,12
31531,7
31532,9
31533,12
31534,5
31535,1
31536,4
31537,20
31538,10
31539,24
31540,1
31541,6
31542,1
31543,16
31544,5
31545,3
31546,5
31547,4
31548,3
31549,4
31550,21
31551,2
31552,3
31553,8
31554,34
31555,28
31556,7
31557,2
31558,10
31559,1
31560,30
31561,2
31562,1
31563,8
31564,1
31565,4
31566,3
31567,8
31568,3
31569,4
31570,11
31571,13
31572,8
31573,21
31574,3
31575,2
31576,11
31577,7
31578,39
31579,6
31580,2
31581,3
31582,49
31583,6
31584,5
31585,6
31586,16
31587,1
31588,5
31589,3
31590,27
31591,5
31592,4
31593,6
31594,3
31595,2
31596,1
31597,6
31598,2
31599,3
31600,18
31601,11
31602,45
31603,3
31604,2
31605,25
31606,9
31607,6
31608,8
31609,6
31610,31
31611,13
31612,3
31613,7
31614,10
31615,41
31616,23
31617,10
31618,23
31619,16
31620,49
31621,34
31622,3
31623,7
31624,4
31625,5
31626,6
31627,15
31628,3
31629,13
31630,14
31631,4
31632,3
31633,4
31634,10
31635,4
31636,2
31637,8
31638,23
31639,10
31640,4
31641,37
31642,5
31643,20
31644,13
31645,1
31646,1
31647,4
31648,24
31649,8
31650,13
31651,1
31652,3
31653,5
31654,1
31655,4
31656,2
31657,13
31658,2
31659,7
31660,4
31661,42
31662,26
31663,19
31664,1
31665,1
31666,5
31667,20
31668,21
31669,5
31670,13
31671,1
31672,3
31673,2
31674,29
31675,27
31676,14
31677,39
31678,22
31679,11
31680,1
31681,9
31682,1
31683,14
31684,3
31685,3
31686,39
31687,1
31688,24
31689,8
31690,2
31691,22
31692,30
31693,3
31694,33
31695,2
31696,44
31697,2
31698,6
31699,38
31700,29
31701,32
31702,8
31703,3
31704,19
31705,2
31706,1
31707,12
31708,6
31709,2
31710,22
31711,23
31712,6
31713,4
31714,8
31715,10
31716,37
31717,35
31718,2
31719,7
31720,54
31721,38
31722,5
31723,3
31724,7
31725,2
31726,2
31727,4
31728,6
31729,9
31730,10
31731,3
31732,20
31733,21
31734,3
31735,2
31736,2
31737,6
31738,2
31739,16
31740,1
31741,16
31742,12
31743,55
31744,5
31745,5
31746,2
31747,30
31748,32
31749,3
31750,1
31751,1
31752,4
31753,3
31754,4
31755,7
31756,8
31757,2
31758,2
31759,9
31760,3
31761,5
31762,7
31763,1
31764,5
31765,5
31766,4
31767,2
31768,55
31769,9
31770,14
31771,5
31772,4
31773,27
31774,29
31775,37
31776,13
31777,6
31778,6
31779,21
31780,9
31781,6
31782,40
31783,4
31784,2
31785,9
31786,2
31787,32
31788,7
31789,21
31790,1
31791,7
31792,4
31793,2
31794,2
31795,34
31796,1
31797,4
31798,1
31799,5
31800,47
31801,2
31802,14
31803,8
31804,2
31805,22
31806,1
31807,3
31808,45
31809,2
31810,2
31811,1
31812,47
31813,2
31814,7
31815,31
31816,4
31817,2
31818,9
31819,5
31820,34
31821,9
31822,2
31823,17
31824,6
31825,1
31826,23
31827,3
31828,12
31829,1
31830,2
31831,11
31832,3
31833,1
31834,7
31835,3
31836,11
31837,12
31838,25
31839,21
31840,6
31841,1
31842,15
31843,6
31844,6
31845,27
31846,1
31847,37
31848,5
31849,23
31850,41
31851,6
31852,1
31853,1
31854,16
31855,2
31856,30
31857,2
31858,1
31859,35
31860,7
31861,5
31862,3
31863,32
31864,8
31865,1
31866,23
31867,29
31868,3
31869,6
31870,11
31871,5
31872,2
31873,3
31874,1
31875,6
31876,28
31877,9
31878,8
31879,9
31880,1
31881,21
31882,12
31883,3
31884,44
31885,2
31886,4
31887,2
31888,7
31889,17
31890,1
31891,3
31892,1
31893,7
31894,6
31895,7
31896,3
31897,5
31898,31
31899,3
31900,1
31901,32
31902,10
31903,3
31904,20
31905,4
31906,24
31907,21
31908,26
31909,26
31910,2
31911,4
31912,10
31913,7
31914,23
31915,14
31916,6
31917,1
31918,6
31919,7
31920,4
31921,7
31922,4
31923,19
31924,7
31925,39
31926,2
31927,29
31928,1
31929,1
31930,3
31931,2
31932,9
31933,8
31934,24
31935,3
31936,36
31937,3
31938,35
31939,8
31940,48
31941,13
31942,2
31943,13
31944,28
31945,5
31946,2
31947,3
31948,46
31949,26
31950,29
31951,1
31952,21
31953,3
31954,6
31955,4
31956,15
31957,2
31958,9
31959,20
31960,9
31961,3
31962,5
31963,8
31964,37
31965,1
31966,42
31967,1
31968,8
31969,3
31970,1
31971,4
31972,12
31973,15
31974,7
31975,7
31976,2
31977,5
31978,1
31979,28
31980,11
31981,4
31982,1
31983,2
31984,16
31985,1
31986,11
31987,15
31988,10
31989,1
31990,1
31991,39
31992,1
31993,3
31994,5
31995,2
31996,1
31997,21
31998,1
31999,1
32000,26
32001,2
32002,50
32003,1
32004,2
32005,4
32006,2
32007,19
32008,3
32009,2
32010,4
32011,4
32012,2
32013,3
32014,13
32015,9
32016,1
32017,42
32018,48
32019,6
32020,5
32021,4
32022,49
32023,2
32024,5
32025,2
32026,34
32027,1
32028,15
32029,1
32030,15
32031,2
32032,1
32033,2
32034,1
32035,16
32036,1
32037,2
32038,10
32039,42
32040,2
32041,1
32042,45
32043,18
32044,5
32045,45
32046,4
32047,10
32048,1
32049,6
32050,6
32051,1
32052,14
32053,2
32054,5
32055,18
32056,23
32057,20
32058,6
32059,10
32060,7
32061,8
32062,2
32063,13
32064,1
32065,2
32066,37
32067,19
32068,21
32069,1
32070,4
32071,1
32072,8
32073,3
32074,20
32075,6
32076,1
32077,8
32078,6
32079,39
32080,8
32081,6
32082,3
32083,10
32084,32
32085,22
32086,20
32087,15
32088,15
32089,3
32090,37
32091,36
32092,26
32093,13
32094,1
32095,10
32096,2
32097,15
32098,17
32099,1
32100,2
32101,32
32102,1
32103,3
32104,32
32105,6
32106,7
32107,21
32108,4
32109,3
32110,12
32111,3
32112,7
32113,45
32114,7
32115,33
32116,34
32117,5
32118,4
32119,39
32120,1
32121,1
32122,17
32123,6
32124,10
32125,1
32126,7
32127,10
32128,3
32129,5
32130,7
32131,6
32132,13
32133,1
32134,3
32135,3
32136,10
32137,17
32138,4
32139,3
32140,4
32141,25
32142,1
32143,9
32144,12
32145,4
32146,5
32147,4
32148,10
32149,5
32150,1
32151,27
32152,4
32153,4
32154,15
32155,16
32156,9
32157,3
32158,19
32159,8
32160,8
32161,2
32162,1
32163,41
32164,19
32165,3
32166,3
32167,3
32168,1
32169,1
32170,12
32171,30
32172,4
32173,7
32174,2
32175,25
32176,13
32177,13
32178,1
32179,3
32180,39
32181,3
32182,5
32183,22
32184,1
32185,12
32186,52
32187,7
32188,3
32189,35
32190,16
32191,1
32192,5
32193,37
32194,3
32195,9
32196,1
32197,1
32198,2
32199,2
32200,6
32201,38
32202,6
32203,11
32204,17
32205,3
32206,24
32207,5
32208,3
32209,2
32210,4
32211,41
32212,7
32213,53
32214,1
32215,1
32216,36
32217,30
32218,6
32219,1
32220,8
32221,2
32222,26
32223,43
32224,9
32225,3
32226,2
32227,48
32228,17
32229,9
32230,1
32231,10
32232,44
32233,25
32234,24
32235,1
32236,4
32237,4
32238,6
32239,3
32240,5
32241,5
32242,6
32243,1
32244,3
32245,5
32246,26
32247,46
32248,7
32249,5
32250,14
32251,6
32252,3
32253,2
32254,3
32255,7
32256,8
32257,15
32258,1
32259,8
32260,2
32261,2
32262,49
32263,7
32264,1
32265,1
32266,5
32267,2
32268,5
32269,2
32270,14
32271,2
32272,2
32273,51
32274,13
32275,8
32276,3
32277,28
32278,45
32279,2
32280,17
32281,1
32282,2
32283,35
32284,11
32285,41
32286,2
32287,2
32288,3
32289,16
32290,2
32291,1
32292,4
32293,7
32294,4
32295,26
32296,4
32297,4
32298,1
32299,12
32300,5
32301,17
32302,4
32303,10
32304,10
32305,40
32306,4
32307,4
32308,2
32309,21
32310,5
32311,4
32312,6
32313,16
32314,13
32315,7
32316,45
32317,13
32318,2
32319,7
32320,1
32321,30
32322,5
32323,4
32324,12
32325,12
32326,1
32327,10
32328,2
32329,14
32330,1
32331,2
32332,1
32333,15
32334,5
32335,17
32336,24
32337,1
32338,21
32339,10
32340,2
32341,49
32342,8
32343,1
32344,37
32345,18
32346,7
32347,54
32348,3
32349,16
32350,1
32351,12
32352,14
32353,3
32354,1
32355,2
32356,26
32357,8
32358,6
32359,1
32360,47
32361,10
32362,6
32363,3
32364,2
32365,3
32366,8
32367,2
32368,11
32369,6
32370,15
32371,1
32372,3
32373,1
32374,7
32375,6
32376,1
32377,15
32378,7
32379,36
32380,1
32381,28
32382,2
32383,53
32384,17
32385,1
32386,33
32387,42
32388,27
32389,4
32390,36
32391,18
32392,39
32393,2
32394,16
32395,13
32396,21
32397,9
32398,45
32399,1
32400,3
32401,3
32402,5
32403,5
