,0
12780,30
12781,57
12782,5
12783,64
12784,31
12785,37
12786,7
12787,27
12788,55
12789,19
12790,4
12791,9
12792,2
12793,7
12794,75
12795,21
12796,5
12797,14
12798,27
12799,28
12800,16
12801,1
12802,6
12803,14
12804,6
12805,7
12806,11
12807,7
12808,3
12809,2
12810,33
12811,2
12812,1
12813,11
12814,3
12815,13
12816,7
12817,13
12818,60
12819,46
12820,24
12821,77
12822,2
12823,1
12824,18
12825,3
12826,7
12827,9
12828,1
12829,47
12830,16
12831,32
12832,23
12833,34
12834,13
12835,4
12836,43
12837,2
12838,1
12839,3
12840,30
12841,9
12842,4
12843,2
12844,21
12845,25
12846,28
12847,3
12848,70
12849,46
12850,2
12851,27
12852,21
12853,1
12854,47
12855,30
12856,14
12857,9
12858,34
12859,82
12860,16
12861,3
12862,14
12863,42
12864,12
12865,2
12866,9
12867,43
12868,14
12869,1
12870,19
12871,57
12872,12
12873,8
12874,3
12875,24
12876,2
12877,4
12878,26
12879,20
12880,22
12881,3
12882,6
12883,1
12884,19
12885,11
12886,15
12887,45
12888,54
12889,9
12890,12
12891,5
12892,2
12893,3
12894,21
12895,35
12896,33
12897,62
12898,7
12899,2
12900,13
12901,33
12902,3
12903,4
12904,57
12905,12
12906,7
12907,3
12908,13
12909,74
12910,20
12911,19
12912,2
12913,3
12914,78
12915,9
12916,55
12917,54
12918,52
12919,8
12920,9
12921,23
12922,12
12923,1
12924,12
12925,1
12926,1
12927,1
12928,2
12929,32
12930,18
12931,44
12932,4
12933,47
12934,9
12935,12
12936,28
12937,3
12938,2
12939,48
12940,23
12941,9
12942,11
12943,16
12944,3
12945,6
12946,20
12947,3
12948,24
12949,80
12950,5
12951,12
12952,25
12953,10
12954,3
12955,37
12956,14
12957,15
12958,80
12959,2
12960,3
12961,62
12962,16
12963,9
12964,12
12965,5
12966,38
12967,18
12968,14
12969,34
12970,24
12971,9
12972,30
12973,38
12974,6
12975,3
12976,10
12977,7
12978,8
12979,14
12980,72
12981,42
12982,6
12983,5
12984,1
12985,4
12986,4
12987,2
12988,23
12989,4
12990,6
12991,24
12992,19
12993,35
12994,3
12995,60
12996,22
12997,10
12998,3
12999,4
13000,24
13001,2
13002,4
13003,7
13004,14
13005,17
13006,67
13007,14
13008,47
13009,29
13010,23
13011,2
13012,10
13013,38
13014,27
13015,6
13016,1
13017,44
13018,26
13019,7
13020,1
13021,1
13022,1
13023,18
13024,36
13025,6
13026,7
13027,6
13028,15
13029,5
13030,79
13031,40
13032,28
13033,39
13034,4
13035,8
13036,23
13037,53
13038,25
13039,8
13040,6
13041,14
13042,11
13043,3
13044,27
13045,14
13046,15
13047,1
13048,42
13049,4
13050,4
13051,23
13052,15
13053,82
13054,13
13055,3
13056,4
13057,4
13058,1
13059,3
13060,52
13061,18
13062,1
13063,24
13064,36
13065,7
13066,50
13067,7
13068,55
13069,10
13070,4
13071,5
13072,4
13073,21
13074,3
13075,47
13076,2
13077,20
13078,5
13079,1
13080,29
13081,19
13082,54
13083,19
13084,75
13085,1
13086,66
13087,7
13088,7
13089,17
13090,1
13091,7
13092,7
13093,5
13094,15
13095,1
13096,54
13097,77
13098,8
13099,8
13100,12
13101,28
13102,54
13103,17
13104,23
13105,35
13106,15
13107,38
13108,1
13109,2
13110,54
13111,3
13112,4
13113,39
13114,15
13115,62
13116,26
13117,8
13118,1
13119,6
13120,1
13121,4
13122,4
13123,14
13124,13
13125,57
13126,7
13127,7
13128,2
13129,13
13130,10
13131,3
13132,2
13133,9
13134,35
13135,9
13136,11
13137,57
13138,3
13139,14
13140,44
13141,3
13142,5
13143,10
13144,14
13145,41
13146,39
13147,9
13148,2
13149,7
13150,28
13151,32
13152,3
13153,17
13154,7
13155,13
13156,23
13157,1
13158,5
13159,6
13160,19
13161,7
13162,8
13163,4
13164,4
13165,19
13166,14
13167,53
13168,16
13169,15
13170,26
13171,13
13172,2
13173,12
13174,4
13175,9
13176,24
13177,4
13178,1
13179,14
13180,29
13181,36
13182,12
13183,47
13184,3
13185,25
13186,1
13187,14
13188,35
13189,20
13190,4
13191,2
13192,29
13193,18
13194,77
13195,17
13196,2
13197,1
13198,25
13199,27
13200,4
13201,34
13202,64
13203,11
13204,77
13205,5
13206,14
13207,42
13208,6
13209,17
13210,8
13211,28
13212,9
13213,5
13214,8
13215,12
13216,35
13217,2
13218,9
13219,3
13220,19
13221,5
13222,4
13223,12
13224,3
13225,1
13226,6
13227,1
13228,12
13229,67
13230,5
13231,43
13232,51
13233,46
13234,5
13235,6
13236,15
13237,3
13238,4
13239,1
13240,20
13241,23
13242,1
13243,5
13244,2
13245,3
13246,64
13247,6
13248,15
13249,7
13250,26
13251,56
13252,13
13253,25
13254,3
13255,1
13256,2
13257,21
13258,13
13259,1
13260,34
13261,47
13262,30
13263,4
13264,1
13265,13
13266,8
13267,32
13268,8
13269,49
13270,2
13271,6
13272,15
13273,22
13274,5
13275,7
13276,51
13277,22
13278,23
13279,45
13280,7
13281,13
13282,7
13283,13
13284,13
13285,4
13286,29
13287,39
13288,29
13289,26
13290,11
13291,1
13292,28
13293,58
13294,13
13295,20
13296,10
13297,44
13298,4
13299,3
13300,3
13301,24
13302,9
13303,2
13304,9
13305,60
13306,4
13307,18
13308,3
13309,1
13310,35
13311,25
13312,2
13313,8
13314,12
13315,35
13316,42
13317,4
13318,4
13319,14
13320,68
13321,7
13322,4
13323,29
13324,28
13325,13
13326,42
13327,26
13328,25
13329,22
13330,5
13331,42
13332,10
13333,26
13334,2
13335,32
13336,11
13337,15
13338,14
13339,36
13340,16
13341,33
13342,31
13343,3
13344,31
13345,4
13346,4
13347,71
13348,19
13349,37
13350,26
13351,18
13352,13
13353,2
13354,15
13355,4
13356,9
13357,4
13358,47
13359,7
13360,4
13361,70
13362,22
13363,4
13364,24
13365,24
13366,8
13367,12
13368,47
13369,6
13370,19
13371,3
13372,33
13373,3
13374,66
13375,11
13376,3
13377,54
13378,2
13379,11
13380,8
13381,15
13382,8
13383,57
13384,4
13385,1
13386,19
13387,55
13388,34
13389,1
13390,8
13391,79
13392,55
13393,2
13394,1
13395,8
13396,2
13397,4
13398,6
13399,5
13400,7
13401,6
13402,70
13403,53
13404,5
13405,2
13406,36
13407,26
13408,41
13409,6
13410,19
13411,1
13412,7
13413,45
13414,7
13415,26
13416,23
13417,11
13418,2
13419,37
13420,66
13421,35
13422,3
13423,3
13424,9
13425,6
13426,60
13427,13
13428,9
13429,67
13430,8
13431,27
13432,6
13433,27
13434,35
13435,52
13436,1
13437,23
13438,12
13439,22
13440,14
13441,6
13442,13
13443,10
13444,13
13445,48
13446,33
13447,42
13448,17
13449,3
13450,4
13451,5
13452,5
13453,22
13454,1
13455,64
13456,11
13457,6
13458,10
13459,6
13460,4
13461,34
13462,7
13463,15
13464,6
13465,13
13466,15
13467,7
13468,2
13469,49
13470,3
13471,1
13472,2
13473,18
13474,4
13475,8
13476,4
13477,4
13478,2
13479,2
13480,6
13481,27
13482,27
13483,2
13484,6
13485,8
13486,56
13487,82
13488,2
13489,67
13490,1
13491,53
13492,3
13493,2
13494,39
13495,2
13496,39
13497,2
13498,15
13499,22
13500,62
13501,7
13502,35
13503,1
13504,2
13505,5
13506,6
13507,10
13508,34
13509,1
13510,1
13511,57
13512,1
13513,7
13514,3
13515,19
13516,48
13517,35
13518,10
13519,15
13520,4
13521,5
13522,1
13523,6
13524,62
13525,2
13526,2
13527,7
13528,11
13529,62
13530,36
13531,14
13532,65
13533,29
13534,10
13535,7
13536,54
13537,50
13538,3
13539,2
13540,19
13541,11
13542,8
13543,33
13544,2
13545,3
13546,22
13547,47
13548,1
13549,25
13550,11
13551,6
13552,22
13553,3
13554,13
13555,65
13556,1
13557,26
13558,1
13559,4
13560,35
13561,51
13562,10
13563,9
13564,40
13565,44
13566,26
13567,2
13568,7
13569,1
13570,30
13571,48
13572,12
13573,1
13574,8
13575,1
13576,6
13577,12
13578,48
13579,1
13580,2
13581,15
13582,38
13583,60
13584,38
13585,2
13586,22
13587,15
13588,1
13589,19
13590,44
13591,38
13592,3
13593,18
13594,20
13595,2
13596,5
13597,2
13598,6
13599,11
13600,7
13601,57
13602,54
13603,24
13604,5
13605,26
13606,17
13607,29
13608,5
13609,2
13610,43
13611,9
13612,9
13613,8
13614,26
13615,69
13616,18
13617,7
13618,5
13619,10
13620,11
13621,5
13622,14
13623,29
13624,7
13625,66
13626,10
13627,1
13628,4
13629,28
13630,7
13631,48
13632,17
13633,40
13634,28
13635,4
13636,1
13637,38
13638,16
13639,5
13640,56
13641,5
13642,11
13643,2
13644,49
13645,60
13646,13
13647,6
13648,46
13649,6
13650,13
13651,6
13652,7
13653,18
13654,25
13655,25
13656,19
13657,8
13658,52
13659,2
13660,5
13661,1
13662,9
13663,28
13664,5
13665,75
13666,31
13667,20
13668,15
13669,12
13670,14
13671,20
13672,16
13673,4
13674,46
13675,30
13676,9
13677,25
13678,1
13679,23
13680,43
13681,14
13682,13
13683,2
13684,3
13685,3
13686,7
13687,7
13688,19
13689,28
13690,13
13691,5
13692,5
13693,27
13694,19
13695,8
13696,10
13697,66
13698,10
13699,4
13700,23
13701,38
13702,5
13703,3
13704,34
13705,3
13706,4
13707,11
13708,8
13709,36
13710,1
13711,26
13712,44
13713,3
13714,68
13715,22
13716,2
13717,5
13718,3
13719,4
13720,25
13721,20
13722,11
13723,15
13724,5
13725,15
13726,31
13727,17
13728,3
13729,14
13730,37
13731,3
13732,12
13733,18
13734,1
13735,9
13736,2
13737,19
13738,10
13739,16
13740,6
13741,42
13742,51
13743,1
13744,62
13745,66
13746,31
13747,9
13748,27
13749,2
13750,6
13751,15
13752,11
13753,19
13754,10
13755,11
13756,12
13757,1
13758,3
13759,4
13760,55
13761,3
13762,9
13763,2
13764,3
13765,34
13766,4
13767,4
13768,10
13769,12
13770,7
13771,6
13772,18
13773,44
13774,68
13775,12
13776,1
13777,27
13778,4
13779,36
13780,11
13781,4
13782,25
13783,2
13784,24
13785,4
13786,1
13787,75
13788,10
13789,10
13790,5
13791,10
13792,9
13793,59
13794,6
13795,2
13796,35
13797,8
13798,49
13799,63
13800,79
13801,58
13802,12
13803,28
13804,16
13805,66
13806,4
13807,8
13808,5
13809,56
13810,8
13811,2
13812,22
13813,2
13814,18
13815,1
13816,14
13817,29
13818,65
13819,12
13820,5
13821,2
13822,4
13823,35
13824,21
13825,30
13826,45
13827,17
13828,62
13829,12
13830,27
13831,16
13832,68
13833,16
13834,16
13835,9
13836,2
13837,4
13838,28
13839,6
13840,48
13841,9
13842,3
13843,6
13844,3
13845,54
13846,2
13847,8
13848,5
13849,7
13850,9
13851,4
13852,31
13853,5
13854,54
13855,2
13856,3
13857,5
13858,32
13859,1
13860,4
13861,1
13862,11
13863,18
13864,57
13865,19
13866,4
13867,10
13868,5
13869,5
13870,28
13871,74
13872,76
13873,29
13874,11
13875,14
13876,2
13877,14
13878,56
13879,27
13880,28
13881,1
13882,52
13883,38
13884,2
13885,56
13886,4
13887,1
13888,13
13889,2
13890,2
13891,11
13892,1
13893,30
13894,18
13895,1
13896,13
13897,4
13898,1
13899,7
13900,2
13901,8
13902,1
13903,24
13904,49
13905,8
13906,3
13907,24
13908,1
13909,13
13910,18
13911,9
13912,2
13913,21
13914,11
13915,59
13916,42
13917,4
13918,62
13919,36
13920,28
13921,8
13922,2
13923,25
13924,11
13925,38
13926,25
13927,16
13928,20
13929,6
13930,1
13931,38
13932,8
13933,38
13934,12
13935,2
13936,3
13937,11
13938,2
13939,15
13940,11
13941,1
13942,4
13943,6
13944,1
13945,7
13946,25
13947,58
13948,31
13949,9
13950,23
13951,5
13952,13
13953,19
13954,7
13955,1
13956,46
13957,65
13958,16
13959,26
13960,13
13961,41
13962,2
13963,38
13964,6
13965,33
13966,8
13967,46
13968,12
13969,18
13970,2
13971,4
13972,13
13973,9
13974,21
13975,64
13976,24
13977,12
13978,2
13979,29
13980,14
13981,51
13982,9
13983,3
13984,2
13985,11
13986,67
13987,2
13988,25
13989,8
13990,17
13991,3
13992,8
13993,6
13994,5
13995,23
13996,8
13997,14
13998,56
13999,39
14000,4
14001,24
14002,2
14003,35
14004,27
14005,4
14006,7
14007,24
14008,42
14009,76
14010,6
14011,4
14012,1
14013,2
14014,4
14015,13
14016,53
14017,2
14018,36
14019,17
14020,4
14021,55
14022,4
14023,19
14024,59
14025,3
14026,4
14027,15
14028,26
14029,2
14030,7
14031,30
14032,7
14033,2
14034,2
14035,7
14036,35
14037,24
14038,6
14039,37
14040,6
14041,6
14042,2
14043,5
14044,14
14045,41
14046,4
14047,1
14048,41
14049,5
14050,26
14051,16
14052,6
14053,4
14054,12
14055,47
14056,10
14057,27
14058,13
14059,7
14060,19
14061,4
14062,22
14063,52
14064,47
14065,13
14066,3
14067,19
14068,32
14069,28
14070,48
14071,9
14072,5
14073,5
14074,8
14075,17
14076,3
14077,16
14078,22
14079,9
14080,15
14081,25
14082,23
14083,31
14084,11
14085,24
14086,3
14087,13
14088,11
14089,1
14090,6
14091,8
14092,7
14093,37
14094,8
14095,8
14096,55
14097,39
14098,16
14099,79
14100,14
14101,2
14102,12
14103,33
14104,10
14105,3
14106,3
14107,13
14108,4
14109,13
14110,10
14111,2
14112,2
14113,3
14114,7
14115,3
14116,18
14117,9
14118,16
14119,8
14120,7
14121,7
14122,9
14123,4
14124,31
14125,5
14126,19
14127,2
14128,75
14129,40
14130,35
14131,9
14132,4
14133,16
14134,3
14135,5
14136,3
14137,62
14138,49
14139,13
14140,23
14141,1
14142,1
14143,15
14144,21
14145,2
14146,42
14147,45
14148,37
14149,1
14150,9
14151,2
14152,43
14153,2
14154,28
14155,1
14156,8
14157,8
14158,14
14159,7
14160,1
14161,5
14162,1
14163,19
14164,3
14165,32
14166,11
14167,2
14168,70
14169,32
14170,2
14171,21
14172,12
14173,53
14174,6
14175,4
14176,4
14177,22
14178,10
14179,18
14180,4
14181,63
14182,14
14183,2
14184,41
14185,14
14186,3
14187,3
14188,14
14189,1
14190,13
14191,26
14192,63
14193,37
14194,8
14195,23
14196,1
14197,3
14198,2
14199,8
14200,3
14201,1
14202,47
14203,3
14204,5
14205,5
14206,30
14207,3
14208,30
14209,19
14210,4
14211,44
14212,13
14213,2
14214,8
14215,4
14216,29
14217,2
14218,5
14219,4
14220,19
14221,18
14222,15
14223,79
14224,28
14225,17
14226,1
14227,11
14228,8
14229,22
14230,73
14231,2
14232,2
14233,67
14234,51
14235,38
14236,48
14237,38
14238,35
14239,1
14240,17
14241,11
14242,4
14243,13
14244,22
14245,4
14246,24
14247,7
14248,36
14249,21
14250,50
14251,41
14252,6
14253,2
14254,34
14255,9
14256,78
14257,71
14258,10
14259,7
14260,8
14261,2
14262,58
14263,5
14264,13
14265,4
14266,1
14267,61
14268,8
14269,7
14270,30
14271,3
14272,18
14273,19
14274,1
14275,29
14276,9
14277,2
14278,4
14279,41
14280,51
14281,2
14282,8
14283,4
14284,2
14285,3
14286,2
14287,26
14288,11
14289,39
14290,16
14291,13
14292,18
14293,32
14294,4
14295,16
14296,53
14297,4
14298,26
14299,17
14300,1
14301,8
14302,6
14303,18
14304,12
14305,13
14306,31
14307,5
14308,10
14309,27
14310,70
14311,81
14312,28
14313,5
14314,13
14315,4
14316,31
14317,45
14318,16
14319,10
14320,13
14321,18
14322,4
14323,2
14324,47
14325,1
14326,3
14327,33
14328,9
14329,15
14330,9
14331,10
14332,73
14333,7
14334,12
14335,3
14336,14
14337,51
14338,45
14339,4
14340,1
14341,39
14342,17
14343,9
14344,24
14345,7
14346,35
14347,6
14348,19
14349,7
14350,35
14351,9
14352,4
14353,73
14354,45
14355,21
14356,64
14357,7
14358,4
14359,12
14360,6
14361,44
14362,14
14363,65
14364,1
14365,67
14366,12
14367,6
14368,1
14369,9
14370,44
14371,3
14372,5
14373,47
14374,29
14375,25
14376,3
14377,3
14378,68
14379,6
14380,5
14381,15
14382,23
14383,6
14384,1
14385,22
14386,1
14387,3
14388,8
14389,23
14390,19
14391,22
14392,3
14393,24
14394,5
14395,2
14396,28
14397,4
14398,29
14399,2
14400,19
14401,6
14402,3
14403,13
14404,10
14405,50
14406,14
14407,21
14408,25
14409,3
14410,22
14411,71
14412,19
14413,5
14414,77
14415,13
14416,4
14417,14
14418,46
14419,11
14420,14
14421,8
14422,25
14423,2
14424,26
14425,1
14426,9
14427,4
14428,67
14429,6
14430,24
14431,1
14432,37
14433,79
14434,37
14435,28
14436,3
14437,6
14438,4
14439,6
14440,1
14441,23
14442,5
14443,10
14444,2
14445,4
14446,25
14447,3
14448,9
14449,37
14450,64
14451,4
14452,2
14453,13
14454,14
14455,5
14456,1
14457,10
14458,49
14459,14
14460,3
14461,5
14462,3
14463,33
14464,8
14465,75
14466,12
14467,5
14468,4
14469,22
14470,4
14471,52
14472,29
14473,11
14474,26
14475,52
14476,55
14477,23
14478,82
14479,18
14480,11
14481,49
14482,22
14483,1
14484,42
14485,8
14486,4
14487,39
14488,3
14489,22
14490,41
14491,5
14492,40
14493,20
14494,22
14495,45
14496,1
14497,6
14498,10
14499,2
14500,3
14501,34
14502,33
14503,26
14504,15
14505,18
14506,24
14507,9
14508,4
14509,2
14510,6
14511,2
14512,1
14513,7
14514,21
14515,38
14516,59
14517,28
14518,33
14519,1
14520,2
14521,9
14522,1
14523,3
14524,74
14525,25
14526,33
14527,7
14528,36
14529,10
14530,7
14531,2
14532,26
14533,15
14534,20
14535,3
14536,3
14537,36
14538,51
14539,27
14540,24
14541,31
14542,2
14543,13
14544,21
14545,8
14546,73
14547,17
14548,26
14549,4
14550,3
14551,10
14552,14
14553,26
14554,7
14555,7
14556,4
14557,7
14558,11
14559,28
14560,2
14561,25
14562,33
14563,20
14564,11
14565,81
14566,5
14567,76
14568,17
14569,16
14570,1
14571,3
14572,32
14573,2
14574,15
14575,6
14576,18
14577,44
14578,7
14579,6
14580,2
14581,6
14582,1
14583,14
14584,1
14585,3
14586,5
14587,1
14588,34
14589,47
14590,12
14591,35
14592,2
14593,8
14594,17
14595,68
14596,1
14597,61
14598,44
14599,14
14600,49
14601,58
14602,4
14603,9
14604,22
14605,59
14606,35
14607,11
14608,7
14609,7
14610,11
14611,40
14612,5
14613,1
14614,3
14615,6
14616,5
14617,12
14618,56
14619,60
14620,22
14621,7
14622,30
14623,1
14624,5
14625,1
14626,30
14627,9
14628,19
14629,68
14630,14
14631,24
14632,14
14633,21
14634,28
14635,59
14636,19
14637,32
14638,5
14639,2
14640,24
14641,3
14642,40
14643,6
14644,3
14645,2
14646,43
14647,47
14648,6
14649,58
14650,43
14651,7
14652,1
14653,6
14654,2
14655,11
14656,34
14657,15
14658,15
14659,10
14660,57
14661,50
14662,12
14663,2
14664,34
14665,30
14666,9
14667,5
14668,2
14669,81
14670,38
14671,14
14672,1
14673,31
14674,42
14675,24
14676,52
14677,12
14678,67
14679,4
14680,22
14681,79
14682,3
14683,58
14684,5
14685,41
14686,3
14687,18
14688,1
14689,18
14690,5
14691,7
14692,3
14693,57
14694,2
14695,11
14696,17
14697,22
14698,62
14699,7
14700,18
14701,6
14702,1
14703,1
14704,34
14705,12
14706,6
14707,1
14708,11
14709,1
14710,18
14711,12
14712,14
14713,42
14714,19
14715,4
14716,11
14717,6
14718,82
14719,25
14720,31
14721,11
14722,8
14723,6
14724,44
14725,6
14726,19
14727,5
14728,29
14729,3
14730,13
14731,61
14732,18
14733,2
14734,27
14735,13
14736,2
14737,38
14738,10
14739,36
14740,31
14741,7
14742,1
14743,21
14744,9
14745,18
14746,72
14747,13
14748,20
14749,6
14750,17
14751,16
14752,8
14753,19
14754,10
14755,1
14756,3
14757,18
14758,16
14759,57
14760,6
14761,1
14762,1
14763,17
14764,40
14765,61
14766,2
14767,6
14768,19
14769,37
14770,6
14771,9
14772,7
14773,4
14774,8
14775,78
14776,23
14777,7
14778,3
14779,25
14780,38
14781,14
14782,3
14783,56
14784,31
14785,11
14786,7
14787,40
14788,3
14789,2
14790,4
14791,17
14792,2
14793,12
14794,37
14795,16
14796,2
14797,4
14798,17
14799,5
14800,17
14801,9
14802,76
14803,10
14804,3
14805,25
14806,3
14807,1
14808,1
14809,2
14810,50
14811,23
14812,7
14813,2
14814,43
14815,2
14816,22
14817,19
14818,7
14819,4
14820,6
14821,34
14822,13
14823,13
14824,38
14825,1
14826,6
14827,25
14828,2
14829,2
14830,4
14831,48
14832,37
14833,8
14834,15
14835,7
14836,3
14837,3
14838,2
14839,47
14840,40
14841,23
14842,5
14843,67
14844,38
14845,2
14846,37
14847,14
14848,1
14849,11
14850,3
14851,7
14852,2
14853,4
14854,31
14855,4
14856,12
14857,18
14858,1
14859,7
14860,12
14861,22
14862,47
14863,9
14864,23
14865,45
14866,6
14867,3
14868,1
14869,9
14870,4
14871,75
14872,15
14873,10
14874,2
14875,2
14876,2
14877,10
14878,7
14879,14
14880,20
14881,2
14882,3
14883,20
14884,53
14885,31
14886,39
14887,14
14888,33
14889,37
14890,5
14891,17
14892,44
14893,1
14894,32
14895,19
14896,10
14897,30
14898,5
14899,15
14900,24
14901,3
14902,12
14903,4
14904,19
14905,4
14906,81
14907,2
14908,3
14909,49
14910,7
14911,15
14912,28
14913,1
14914,32
14915,79
14916,17
14917,2
14918,22
14919,3
14920,7
14921,2
14922,23
14923,49
14924,3
14925,14
14926,61
14927,54
14928,7
14929,44
14930,25
14931,2
14932,13
14933,32
14934,3
14935,8
14936,10
14937,14
14938,5
14939,4
14940,27
14941,5
14942,11
14943,30
14944,19
14945,8
14946,52
14947,1
14948,59
14949,26
14950,8
14951,10
14952,10
14953,12
14954,42
14955,6
14956,5
14957,23
14958,3
14959,9
14960,31
14961,8
14962,44
14963,48
14964,3
14965,8
14966,7
14967,26
14968,10
14969,19
14970,1
14971,12
14972,76
14973,34
14974,5
14975,3
14976,2
14977,20
14978,22
14979,14
14980,8
14981,3
14982,2
14983,47
14984,2
14985,4
14986,48
14987,3
14988,5
14989,1
14990,7
14991,1
14992,13
14993,25
14994,24
14995,7
14996,17
14997,10
14998,5
14999,31
15000,7
15001,74
15002,25
15003,3
15004,38
15005,19
15006,18
15007,5
15008,34
15009,56
15010,15
15011,35
15012,28
15013,15
15014,47
15015,22
15016,8
15017,7
15018,14
15019,46
15020,9
15021,7
15022,2
15023,19
15024,45
15025,1
15026,5
15027,3
15028,1
15029,1
15030,12
15031,25
15032,66
15033,15
15034,22
15035,30
15036,14
15037,33
15038,17
15039,26
15040,7
15041,44
15042,22
15043,9
15044,11
15045,23
15046,40
15047,21
15048,2
15049,4
15050,23
15051,46
15052,19
15053,33
15054,11
15055,2
15056,12
15057,2
15058,57
15059,56
15060,6
15061,26
15062,2
15063,26
15064,2
15065,17
15066,16
15067,4
15068,1
15069,1
15070,3
15071,22
15072,6
15073,52
15074,24
15075,20
15076,24
15077,3
15078,13
15079,5
15080,16
15081,64
15082,4
15083,1
15084,20
15085,1
15086,15
15087,12
15088,9
15089,14
15090,3
15091,14
15092,14
15093,2
15094,56
15095,6
15096,21
15097,39
15098,23
15099,30
15100,8
15101,1
15102,14
15103,5
15104,20
15105,13
15106,8
15107,2
15108,4
15109,21
15110,81
15111,34
15112,8
15113,3
15114,6
15115,8
15116,7
15117,9
15118,48
15119,3
15120,1
15121,29
15122,1
15123,2
15124,8
15125,8
15126,56
15127,18
15128,40
15129,30
15130,9
15131,43
15132,16
15133,6
15134,19
15135,44
15136,25
15137,5
15138,34
15139,38
15140,45
15141,4
15142,2
15143,22
15144,18
15145,67
15146,22
15147,17
15148,39
15149,1
15150,6
15151,7
15152,1
15153,23
15154,77
15155,8
15156,2
15157,7
15158,12
15159,45
15160,4
15161,35
15162,51
15163,26
15164,1
15165,5
15166,4
15167,44
15168,4
15169,2
15170,68
15171,1
15172,3
15173,4
15174,7
15175,7
15176,7
15177,5
15178,60
15179,29
15180,6
15181,3
15182,54
15183,13
15184,28
15185,46
15186,2
15187,14
15188,3
15189,16
15190,1
15191,2
15192,22
15193,2
15194,33
15195,27
15196,8
15197,4
15198,23
15199,28
15200,4
15201,7
15202,73
15203,8
15204,2
15205,8
15206,1
15207,18
15208,3
15209,7
15210,3
15211,4
15212,12
15213,6
15214,15
15215,1
15216,74
15217,3
15218,1
15219,7
15220,11
15221,2
15222,1
15223,4
15224,2
15225,58
15226,2
15227,2
15228,3
15229,8
15230,6
15231,4
15232,13
15233,26
15234,17
15235,1
15236,9
15237,1
15238,11
15239,7
15240,82
15241,26
15242,10
15243,17
15244,1
15245,6
15246,10
15247,20
15248,74
15249,4
15250,22
15251,16
15252,2
15253,16
15254,3
15255,7
15256,38
15257,1
15258,17
15259,17
15260,2
15261,11
15262,52
15263,1
15264,12
15265,57
15266,8
15267,7
15268,2
15269,77
15270,47
15271,2
15272,5
15273,25
15274,10
15275,17
15276,28
15277,54
15278,7
15279,14
15280,3
15281,4
15282,27
15283,78
15284,23
15285,43
15286,6
15287,2
15288,13
15289,1
15290,24
15291,1
15292,46
15293,14
15294,7
15295,3
15296,7
15297,42
15298,8
15299,58
15300,7
15301,10
15302,3
15303,4
15304,8
15305,41
15306,3
15307,52
15308,2
15309,2
15310,4
15311,3
15312,7
15313,22
15314,28
15315,2
15316,1
15317,16
15318,4
15319,52
15320,2
15321,63
15322,1
15323,23
15324,2
15325,2
15326,46
15327,4
15328,14
15329,1
15330,19
15331,1
15332,8
15333,29
15334,51
15335,37
15336,12
15337,57
15338,35
15339,26
15340,4
15341,38
15342,20
15343,51
15344,14
15345,2
15346,34
15347,74
15348,12
15349,20
15350,39
15351,9
15352,52
15353,6
15354,2
15355,13
15356,6
15357,8
15358,55
15359,3
15360,22
15361,2
15362,1
15363,1
15364,5
15365,2
15366,4
15367,5
15368,13
15369,1
15370,36
15371,6
15372,3
15373,16
15374,11
15375,2
15376,2
15377,7
15378,4
15379,49
15380,14
15381,10
15382,73
15383,80
15384,5
15385,25
15386,12
15387,17
15388,21
15389,1
15390,81
15391,10
15392,4
15393,16
15394,20
15395,16
15396,17
15397,37
15398,25
15399,16
15400,6
15401,25
15402,2
15403,13
15404,2
15405,63
15406,7
15407,11
15408,6
15409,34
15410,28
15411,30
15412,4
15413,22
15414,18
15415,20
15416,2
15417,1
15418,74
15419,51
15420,27
15421,3
15422,1
15423,2
15424,6
15425,25
15426,5
15427,73
15428,7
15429,1
15430,19
15431,36
15432,2
15433,2
15434,2
15435,37
15436,45
15437,7
15438,81
15439,11
15440,44
15441,34
15442,1
15443,4
15444,3
15445,6
15446,44
15447,8
15448,19
15449,45
15450,15
15451,1
15452,1
15453,3
15454,14
15455,5
15456,53
15457,2
15458,1
15459,74
15460,8
15461,1
15462,2
15463,46
15464,4
15465,27
15466,1
15467,3
15468,3
15469,52
15470,7
15471,20
15472,4
15473,12
15474,3
15475,22
15476,10
15477,59
15478,2
15479,2
15480,6
15481,40
15482,5
15483,50
15484,8
15485,69
15486,10
15487,1
15488,30
15489,62
15490,24
15491,29
15492,3
15493,42
15494,5
15495,1
15496,1
15497,19
15498,19
15499,1
15500,12
15501,3
15502,6
15503,5
15504,1
15505,23
15506,53
15507,8
15508,6
15509,14
15510,23
15511,5
15512,44
15513,23
15514,26
15515,9
15516,74
15517,5
15518,54
15519,12
15520,69
15521,3
15522,22
15523,15
15524,5
15525,2
15526,11
15527,31
15528,3
15529,1
15530,8
15531,6
15532,5
15533,1
15534,1
15535,14
15536,2
15537,3
15538,5
15539,11
15540,18
15541,1
15542,7
15543,20
15544,1
15545,4
15546,9
15547,5
15548,3
15549,5
15550,35
15551,3
15552,48
15553,8
15554,4
15555,33
15556,9
15557,2
15558,1
15559,79
15560,17
15561,44
15562,43
15563,2
15564,3
15565,1
15566,11
15567,22
15568,66
15569,11
15570,15
15571,14
15572,30
15573,38
15574,41
15575,12
15576,44
15577,62
15578,19
